wikidata_id;baumart_bo;baumart_de;property_id;attribute_name;value;group
Q147426;Picea sitchensis;Sitka-Fichte;P4214;hoechste_beobachtete_lebensdauer;532.0;
Q147426;Picea sitchensis;Sitka-Fichte;P566;basionym;Pinus sitchensis;
Q147426;Picea sitchensis;Sitka-Fichte;P9714;verbreitungsgebiet;Küste Oregons;
Q4730748;Pinus nigra ssp. nigra;Östereichische Schwarz-Kiefer;P105;taxonomischer_rang;Unterart;
Q4730748;Pinus nigra ssp. nigra;Östereichische Schwarz-Kiefer;P141;gefaehrdungsstufe_iucn;nicht gefährdet;
Q4730748;Pinus nigra ssp. nigra;Östereichische Schwarz-Kiefer;P171;uebergeordnetes_taxon;Schwarzkiefer;
Q4730748;Pinus nigra ssp. nigra;Östereichische Schwarz-Kiefer;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20nigra%20%28subsp.%20nigra%29%20sl1.jpg;
Q4730748;Pinus nigra ssp. nigra;Östereichische Schwarz-Kiefer;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Vidikovac%20Sokolarica%20024.jpg;
Q4730748;Pinus nigra ssp. nigra;Östereichische Schwarz-Kiefer;P225;wissenschaftlicher_name;Pinus nigra subsp. nigra;
Q4730748;Pinus nigra ssp. nigra;Östereichische Schwarz-Kiefer;P31;ist_eine;Taxon;
Q146269;Populus alba 'Pyramidalis';Sorte der Weiß-Pappel;P105;taxonomischer_rang;Art;
Q146269;Populus alba 'Pyramidalis';Sorte der Weiß-Pappel;P10906;foliage_type;laubabwerfend;
Q146269;Populus alba 'Pyramidalis';Sorte der Weiß-Pappel;P141;gefaehrdungsstufe_iucn;nicht gefährdet;
Q146269;Populus alba 'Pyramidalis';Sorte der Weiß-Pappel;P1672;ursprung_von;white poplar wood;
Q146269;Populus alba 'Pyramidalis';Sorte der Weiß-Pappel;P171;uebergeordnetes_taxon;Pappeln;
Q146269;Populus alba 'Pyramidalis';Sorte der Weiß-Pappel;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Populus%20alba%2C%20Czajecice%2C%2020060812%201358.jpg;
Q146269;Populus alba 'Pyramidalis';Sorte der Weiß-Pappel;P181;verbreitungskarte_des_taxons;http://commons.wikimedia.org/wiki/Special:FilePath/Populus%20alba%20range.svg;
Q146269;Populus alba 'Pyramidalis';Sorte der Weiß-Pappel;P225;wissenschaftlicher_name;Populus alba;
Q146269;Populus alba 'Pyramidalis';Sorte der Weiß-Pappel;P2713;schnittansicht;http://commons.wikimedia.org/wiki/Special:FilePath/Populus%20alba%20cross%20section%20Marki.JPG;
Q146269;Populus alba 'Pyramidalis';Sorte der Weiß-Pappel;P31;ist_eine;Taxon;
Q146269;Populus alba 'Pyramidalis';Sorte der Weiß-Pappel;P366;verwendung;Heilpflanze;
Q146269;Populus alba 'Pyramidalis';Sorte der Weiß-Pappel;P443;aussprache_audiodatei;http://commons.wikimedia.org/wiki/Special:FilePath/De-Silberpappel.ogg;
Q146269;Populus alba 'Pyramidalis';Sorte der Weiß-Pappel;P9714;verbreitungsgebiet;Autonomes Gebiet Tibet;
Q146269;Populus alba 'Pyramidalis';Sorte der Weiß-Pappel;P9714;verbreitungsgebiet;Fujian;
Q146269;Populus alba 'Pyramidalis';Sorte der Weiß-Pappel;P9714;verbreitungsgebiet;Peking;
Q146269;Populus alba 'Pyramidalis';Sorte der Weiß-Pappel;P9714;verbreitungsgebiet;Volksrepublik China;
Q146269;Populus alba 'Pyramidalis';Sorte der Weiß-Pappel;P9714;verbreitungsgebiet;Xinjiang;
Q157393;Paulownia tomentosa;Blauglockenbaum;P105;taxonomischer_rang;Art;
Q157393;Paulownia tomentosa;Blauglockenbaum;P10906;foliage_type;laubabwerfend;
Q157393;Paulownia tomentosa;Blauglockenbaum;P138;benannt_nach;Anna Pawlowna;
Q157393;Paulownia tomentosa;Blauglockenbaum;P141;gefaehrdungsstufe_iucn;nicht gefährdet;
Q157393;Paulownia tomentosa;Blauglockenbaum;P1420;taxonomische_synonyme;Paulownia imperialis;
Q157393;Paulownia tomentosa;Blauglockenbaum;P171;uebergeordnetes_taxon;Paulownien;
Q157393;Paulownia tomentosa;Blauglockenbaum;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Paulownia%20tomentosa%20JPG2a.jpg;
Q157393;Paulownia tomentosa;Blauglockenbaum;P225;wissenschaftlicher_name;Paulownia tomentosa;
Q157393;Paulownia tomentosa;Blauglockenbaum;P279;unterklasse_von;Laubbaum;
Q157393;Paulownia tomentosa;Blauglockenbaum;P31;ist_eine;Taxon;
Q157393;Paulownia tomentosa;Blauglockenbaum;P366;verwendung;Heilpflanze;
Q157393;Paulownia tomentosa;Blauglockenbaum;P566;basionym;Bignonia tomentosa;
Q157393;Paulownia tomentosa;Blauglockenbaum;P9714;verbreitungsgebiet;Peking;
Q157393;Paulownia tomentosa;Blauglockenbaum;P9714;verbreitungsgebiet;Volksrepublik China;
Q886464;Malus x purpurea 'Profusion';Sorte vom Purpurapfel;P105;taxonomischer_rang;Nothospecies;
Q886464;Malus x purpurea 'Profusion';Sorte vom Purpurapfel;P10906;foliage_type;laubabwerfend;
Q886464;Malus x purpurea 'Profusion';Sorte vom Purpurapfel;P1531;hybrideltern;Halls Apfel;
Q886464;Malus x purpurea 'Profusion';Sorte vom Purpurapfel;P1531;hybrideltern;Malus domestica;
Q886464;Malus x purpurea 'Profusion';Sorte vom Purpurapfel;P1531;hybrideltern;Malus toringo;
Q886464;Malus x purpurea 'Profusion';Sorte vom Purpurapfel;P171;uebergeordnetes_taxon;Äpfel;
Q886464;Malus x purpurea 'Profusion';Sorte vom Purpurapfel;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Malus%20x%20purpurea%20var%20Lemoinei%20RB2.JPG;
Q886464;Malus x purpurea 'Profusion';Sorte vom Purpurapfel;P225;wissenschaftlicher_name;Malus × purpurea;
Q886464;Malus x purpurea 'Profusion';Sorte vom Purpurapfel;P279;unterklasse_von;Apfel;
Q886464;Malus x purpurea 'Profusion';Sorte vom Purpurapfel;P31;ist_eine;hybrid taxon;
Q886464;Malus x purpurea 'Profusion';Sorte vom Purpurapfel;P566;basionym;Japanischer Wildapfel;
Q1683370;Malus floribunda;Japanischer Apfel;P105;taxonomischer_rang;Art;
Q1683370;Malus floribunda;Japanischer Apfel;P12766;fungiert_als_basionym_von;Blutapfel;
Q1683370;Malus floribunda;Japanischer Apfel;P171;uebergeordnetes_taxon;Äpfel;
Q1683370;Malus floribunda;Japanischer Apfel;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Malus%20floribunda%20%28Japanese%20crabapple%29.jpg;
Q1683370;Malus floribunda;Japanischer Apfel;P225;wissenschaftlicher_name;Malus × floribunda;
Q1683370;Malus floribunda;Japanischer Apfel;P31;ist_eine;Taxon;
Q183543;Liquidambar species;Amberbaum;P105;taxonomischer_rang;Gattung;
Q183543;Liquidambar species;Amberbaum;P1420;taxonomische_synonyme;Sedgwickia;
Q183543;Liquidambar species;Amberbaum;P171;uebergeordnetes_taxon;Altingiaceae;
Q183543;Liquidambar species;Amberbaum;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Liquidambar%20orientalis%20-%20Turkish%20sweetgum%2001.jpg;
Q183543;Liquidambar species;Amberbaum;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Liquidambaseedpod.JPG;
Q183543;Liquidambar species;Amberbaum;P225;wissenschaftlicher_name;Liquidambar;
Q183543;Liquidambar species;Amberbaum;P279;unterklasse_von;Baum;
Q183543;Liquidambar species;Amberbaum;P31;ist_eine;Taxon;
Q183543;Liquidambar species;Amberbaum;P4000;fruchttyp;Kapselfrucht;
Q25350;Abies species;Tanne;P105;taxonomischer_rang;Gattung;
Q25350;Abies species;Tanne;P1672;ursprung_von;Tannenholz;
Q25350;Abies species;Tanne;P1672;ursprung_von;fir smell;
Q25350;Abies species;Tanne;P171;uebergeordnetes_taxon;Abietoideae;
Q25350;Abies species;Tanne;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Abies%20alba%20Wis%C5%82a%202.jpg;
Q25350;Abies species;Tanne;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Abies%20balsamea%202%20%285097476331%29.jpg;
Q25350;Abies species;Tanne;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Abies%20koreana%20%28szyszki%29.JPG;
Q25350;Abies species;Tanne;P225;wissenschaftlicher_name;Abies;
Q25350;Abies species;Tanne;P279;unterklasse_von;Baum;
Q25350;Abies species;Tanne;P31;ist_eine;Taxon;
Q25350;Abies species;Tanne;P427;nomenklatorischer_typ;Weiß-Tanne;
Q131113;Ulmus x hollandica 'Hybriden';Hybrid-Ulme;P105;taxonomischer_rang;Gattung;
Q131113;Ulmus x hollandica 'Hybriden';Hybrid-Ulme;P13177;homonymous_taxon;Ulmus;
Q131113;Ulmus x hollandica 'Hybriden';Hybrid-Ulme;P1672;ursprung_von;Ulmenholz;
Q131113;Ulmus x hollandica 'Hybriden';Hybrid-Ulme;P1672;ursprung_von;burr elm;
Q131113;Ulmus x hollandica 'Hybriden';Hybrid-Ulme;P171;uebergeordnetes_taxon;Ulmengewächse;
Q131113;Ulmus x hollandica 'Hybriden';Hybrid-Ulme;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/East%20Coker%20elm%2C%202.jpg;
Q131113;Ulmus x hollandica 'Hybriden';Hybrid-Ulme;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Illustration%20Ulmus%20carpinifolia0.jpg;
Q131113;Ulmus x hollandica 'Hybriden';Hybrid-Ulme;P225;wissenschaftlicher_name;Ulmus;
Q131113;Ulmus x hollandica 'Hybriden';Hybrid-Ulme;P279;unterklasse_von;Baum;
Q131113;Ulmus x hollandica 'Hybriden';Hybrid-Ulme;P31;ist_eine;Taxon;
Q131113;Ulmus x hollandica 'Hybriden';Hybrid-Ulme;P366;verwendung;Ulmenbaum;
Q131113;Ulmus x hollandica 'Hybriden';Hybrid-Ulme;P4000;fruchttyp;Nüsschen;
Q131113;Ulmus x hollandica 'Hybriden';Hybrid-Ulme;P427;nomenklatorischer_typ;Ulmus campestris;
Q470006;Celtis occidentalis;Nordamerikanischer Zürgelbaum;P105;taxonomischer_rang;Art;
Q470006;Celtis occidentalis;Nordamerikanischer Zürgelbaum;P10906;foliage_type;laubabwerfend;
Q470006;Celtis occidentalis;Nordamerikanischer Zürgelbaum;P11220;fruchtfarbe;Grün;
Q470006;Celtis occidentalis;Nordamerikanischer Zürgelbaum;P11220;fruchtfarbe;dark maroon;
Q470006;Celtis occidentalis;Nordamerikanischer Zürgelbaum;P141;gefaehrdungsstufe_iucn;nicht gefährdet;
Q470006;Celtis occidentalis;Nordamerikanischer Zürgelbaum;P1672;ursprung_von;hackberry;
Q470006;Celtis occidentalis;Nordamerikanischer Zürgelbaum;P171;uebergeordnetes_taxon;Zürgelbäume;
Q470006;Celtis occidentalis;Nordamerikanischer Zürgelbaum;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Hackberry%20winter%20form.JPG;
Q470006;Celtis occidentalis;Nordamerikanischer Zürgelbaum;P181;verbreitungskarte_des_taxons;http://commons.wikimedia.org/wiki/Special:FilePath/Celtis%20occidentalis%20range%20map%204.png;
Q470006;Celtis occidentalis;Nordamerikanischer Zürgelbaum;P225;wissenschaftlicher_name;Celtis occidentalis;
Q470006;Celtis occidentalis;Nordamerikanischer Zürgelbaum;P31;ist_eine;Taxon;
Q470006;Celtis occidentalis;Nordamerikanischer Zürgelbaum;P3648;natureserve_conservation_status;secure;
Q110765849;Acer pseudoplatanus 'Atropurpureum';Sorte vom Berg-Ahorn;P105;taxonomischer_rang;Cultivar;
Q110765849;Acer pseudoplatanus 'Atropurpureum';Sorte vom Berg-Ahorn;P171;uebergeordnetes_taxon;Bergahorn;
Q110765849;Acer pseudoplatanus 'Atropurpureum';Sorte vom Berg-Ahorn;P225;wissenschaftlicher_name;Acer pseudoplatanus ʽAtropurpureum’;
Q110765849;Acer pseudoplatanus 'Atropurpureum';Sorte vom Berg-Ahorn;P31;ist_eine;Taxon;
Q1373854;Betula platyphylla;Mandschurische Birke;P105;taxonomischer_rang;Art;
Q1373854;Betula platyphylla;Mandschurische Birke;P13162;referenzabbildung;http://commons.wikimedia.org/wiki/Special:FilePath/Dong%20bei%20mu%20ben%20zhi%20wu%20tu%20zhi%20%281955%29%20%2820966251626%29.jpg;
Q1373854;Betula platyphylla;Mandschurische Birke;P171;uebergeordnetes_taxon;Birken;
Q1373854;Betula platyphylla;Mandschurische Birke;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Betula%20platyphylla%2001-10-2005%2014.55.52.JPG;
Q1373854;Betula platyphylla;Mandschurische Birke;P225;wissenschaftlicher_name;Betula platyphylla;
Q1373854;Betula platyphylla;Mandschurische Birke;P31;ist_eine;Makrophanerophyten;
Q1373854;Betula platyphylla;Mandschurische Birke;P31;ist_eine;Taxon;
Q1373854;Betula platyphylla;Mandschurische Birke;P366;verwendung;Baustoff;
Q1373854;Betula platyphylla;Mandschurische Birke;P366;verwendung;Brennholz;
Q1373854;Betula platyphylla;Mandschurische Birke;P366;verwendung;Dysenterie (Ruhr);
Q1373854;Betula platyphylla;Mandschurische Birke;P366;verwendung;Farbstoff;
Q1373854;Betula platyphylla;Mandschurische Birke;P366;verwendung;Futtermittel;
Q1373854;Betula platyphylla;Mandschurische Birke;P366;verwendung;Getränk;
Q1373854;Betula platyphylla;Mandschurische Birke;P366;verwendung;Heilpflanze;
Q1373854;Betula platyphylla;Mandschurische Birke;P366;verwendung;Holz;
Q1373854;Betula platyphylla;Mandschurische Birke;P366;verwendung;Insektizid;
Q1373854;Betula platyphylla;Mandschurische Birke;P366;verwendung;Nahrung;
Q1373854;Betula platyphylla;Mandschurische Birke;P9714;verbreitungsgebiet;Autonomes Gebiet Tibet;
Q1373854;Betula platyphylla;Mandschurische Birke;P9714;verbreitungsgebiet;Peking;
Q1373854;Betula platyphylla;Mandschurische Birke;P9714;verbreitungsgebiet;Tianjin;
Q1373854;Betula platyphylla;Mandschurische Birke;P9714;verbreitungsgebiet;Volksrepublik China;
Q10860787;Prunus subhirtella 'Autumnalis';Winterblühende Berg-Kirsche;P105;taxonomischer_rang;Cultivar;
Q10860787;Prunus subhirtella 'Autumnalis';Winterblühende Berg-Kirsche;P171;uebergeordnetes_taxon;Prunus subhirtella;
Q10860787;Prunus subhirtella 'Autumnalis';Winterblühende Berg-Kirsche;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Cerasus%20subhirtella.jpg;
Q10860787;Prunus subhirtella 'Autumnalis';Winterblühende Berg-Kirsche;P225;wissenschaftlicher_name;Prunus × subhirtella 'Autumnalis';
Q10860787;Prunus subhirtella 'Autumnalis';Winterblühende Berg-Kirsche;P31;ist_eine;Taxon;
Q161415;Quercus pubescens;Flaum-Eiche;P105;taxonomischer_rang;Art;
Q161415;Quercus pubescens;Flaum-Eiche;P141;gefaehrdungsstufe_iucn;nicht gefährdet;
Q161415;Quercus pubescens;Flaum-Eiche;P1672;ursprung_von;Eichenrinde;
Q161415;Quercus pubescens;Flaum-Eiche;P171;uebergeordnetes_taxon;Eichen;
Q161415;Quercus pubescens;Flaum-Eiche;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Flora%20della%20Sardegna%20003%20%2818%29.jpg;
Q161415;Quercus pubescens;Flaum-Eiche;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Quercus%20pubescens%20Tuscany.jpg;
Q161415;Quercus pubescens;Flaum-Eiche;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Quercus%20pubescens%20flowers%20illustration.jpg;
Q161415;Quercus pubescens;Flaum-Eiche;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Quercus%20pubescens052.jpg;
Q161415;Quercus pubescens;Flaum-Eiche;P181;verbreitungskarte_des_taxons;http://commons.wikimedia.org/wiki/Special:FilePath/Quercus%20pubescens%20range.svg;
Q161415;Quercus pubescens;Flaum-Eiche;P225;wissenschaftlicher_name;Quercus pubescens;
Q161415;Quercus pubescens;Flaum-Eiche;P279;unterklasse_von;Eichen;
Q161415;Quercus pubescens;Flaum-Eiche;P31;ist_eine;Taxon;
Q161415;Quercus pubescens;Flaum-Eiche;P5841;gefaehrdungsstatus_in_der_rote_liste_der_gefaehrdeten_arten_der_tschechischen_republik;near threatened;
Q1623892;Betula maximowicziana;Maximowiczs Birke;P105;taxonomischer_rang;Art;
Q1623892;Betula maximowicziana;Maximowiczs Birke;P13162;referenzabbildung;http://commons.wikimedia.org/wiki/Special:FilePath/Betula%20maximowiczii%20136-8337.jpg;
Q1623892;Betula maximowicziana;Maximowiczs Birke;P138;benannt_nach;Karl Johann Maximowicz;
Q1623892;Betula maximowicziana;Maximowiczs Birke;P141;gefaehrdungsstufe_iucn;nicht gefährdet;
Q1623892;Betula maximowicziana;Maximowiczs Birke;P171;uebergeordnetes_taxon;Birken;
Q1623892;Betula maximowicziana;Maximowiczs Birke;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Betula%20maximowicziana%2001-10-2005%2012.43.20.JPG;
Q1623892;Betula maximowicziana;Maximowiczs Birke;P225;wissenschaftlicher_name;Betula maximowicziana;
Q1623892;Betula maximowicziana;Maximowiczs Birke;P31;ist_eine;Taxon;
Q1623892;Betula maximowicziana;Maximowiczs Birke;P4000;fruchttyp;Nüsschen;
Q3079266;Pyrus calleriana;Chinesische Birne;P105;taxonomischer_rang;Art;
Q3079266;Pyrus calleriana;Chinesische Birne;P10906;foliage_type;laubabwerfend;
Q3079266;Pyrus calleriana;Chinesische Birne;P11801;visited_by;Bestäuber;
Q3079266;Pyrus calleriana;Chinesische Birne;P11801;visited_by;Singvögel;
Q3079266;Pyrus calleriana;Chinesische Birne;P138;benannt_nach;Joseph Marie Callery;
Q3079266;Pyrus calleriana;Chinesische Birne;P171;uebergeordnetes_taxon;Birnen;
Q3079266;Pyrus calleriana;Chinesische Birne;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Pyrus%20calleryana.JPG;
Q3079266;Pyrus calleriana;Chinesische Birne;P225;wissenschaftlicher_name;Pyrus calleryana;
Q3079266;Pyrus calleriana;Chinesische Birne;P2827;bluetenfarbe;Gelb;
Q3079266;Pyrus calleriana;Chinesische Birne;P2827;bluetenfarbe;Weiß;
Q3079266;Pyrus calleriana;Chinesische Birne;P31;ist_eine;Taxon;
Q3079266;Pyrus calleriana;Chinesische Birne;P366;verwendung;Gemüse;
Q3079266;Pyrus calleriana;Chinesische Birne;P366;verwendung;Heilpflanze;
Q3079266;Pyrus calleriana;Chinesische Birne;P366;verwendung;Holz;
Q3079266;Pyrus calleriana;Chinesische Birne;P366;verwendung;Nahrung;
Q3079266;Pyrus calleriana;Chinesische Birne;P366;verwendung;Obst;
Q3079266;Pyrus calleriana;Chinesische Birne;P5872;riecht_nach;sperma;
Q3079266;Pyrus calleriana;Chinesische Birne;P8193;winterhaerte_der_pflanze;5;
Q3079266;Pyrus calleriana;Chinesische Birne;P9714;verbreitungsgebiet;Fujian;
Q3079266;Pyrus calleriana;Chinesische Birne;P9714;verbreitungsgebiet;Guangdong;
Q3079266;Pyrus calleriana;Chinesische Birne;P9714;verbreitungsgebiet;Shanghai;
Q3079266;Pyrus calleriana;Chinesische Birne;P9714;verbreitungsgebiet;Volksrepublik China;
Q3079266;Pyrus calleriana;Chinesische Birne;P9714;verbreitungsgebiet;Zhoushan-Inseln;
Q161421;Fraxinus ornus `Mecsek`;Kugel Blumenesche;P105;taxonomischer_rang;Art;
Q161421;Fraxinus ornus `Mecsek`;Kugel Blumenesche;P10906;foliage_type;laubabwerfend;
Q161421;Fraxinus ornus `Mecsek`;Kugel Blumenesche;P141;gefaehrdungsstufe_iucn;nicht gefährdet;
Q161421;Fraxinus ornus `Mecsek`;Kugel Blumenesche;P171;uebergeordnetes_taxon;Eschen;
Q161421;Fraxinus ornus `Mecsek`;Kugel Blumenesche;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/%28MHNT%29%20Fraxinus%20ornus%20-%20Flowers%20-%20Fronton%20%28Haute-Garonne%29.jpg;
Q161421;Fraxinus ornus `Mecsek`;Kugel Blumenesche;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/COI00055913%20-%20Fraxinus%20ornus%20-%20Studniczka%2C%20Carl%20-%20s.n..jpg;
Q161421;Fraxinus ornus `Mecsek`;Kugel Blumenesche;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Flowering%20Ash%20Larousse%20Extracted.png;
Q161421;Fraxinus ornus `Mecsek`;Kugel Blumenesche;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinu%20ornus%20-%20Jasen%20%281%29.jpg;
Q161421;Fraxinus ornus `Mecsek`;Kugel Blumenesche;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20ornus%20JPG2.jpg;
Q161421;Fraxinus ornus `Mecsek`;Kugel Blumenesche;P181;verbreitungskarte_des_taxons;http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20ornus%20range.svg;
Q161421;Fraxinus ornus `Mecsek`;Kugel Blumenesche;P225;wissenschaftlicher_name;Fraxinus ornus;
Q161421;Fraxinus ornus `Mecsek`;Kugel Blumenesche;P31;ist_eine;Heilpflanze;
Q161421;Fraxinus ornus `Mecsek`;Kugel Blumenesche;P31;ist_eine;Taxon;
Q161421;Fraxinus ornus `Mecsek`;Kugel Blumenesche;P4000;fruchttyp;Flügelnuss;
Q163025;Platanus species;Platane;P105;taxonomischer_rang;Gattung;
Q163025;Platanus species;Platane;P1282;openstreetmap_attribut;genus=Platanus;
Q163025;Platanus species;Platane;P1672;ursprung_von;sycamore;
Q163025;Platanus species;Platane;P171;uebergeordnetes_taxon;Platanaceae;
Q163025;Platanus species;Platane;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Platanus%20orientalis-IMG%205938.jpg;
Q163025;Platanus species;Platane;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/PlatanusAcerifoliaTrunk.jpg;
Q163025;Platanus species;Platane;P225;wissenschaftlicher_name;Platanus;
Q163025;Platanus species;Platane;P279;unterklasse_von;Baum;
Q163025;Platanus species;Platane;P31;ist_eine;Taxon;
Q163025;Platanus species;Platane;P4000;fruchttyp;Nüsschen;
Q163025;Platanus species;Platane;P427;nomenklatorischer_typ;Morgenländische Platane;
Q163025;Platanus species;Platane;P443;aussprache_audiodatei;http://commons.wikimedia.org/wiki/Special:FilePath/LL-Q150%20%28fra%29-Fabricio%20Cardenas%20%28Culex%29-platane.wav;
Q165145;Quercus robur 'Fastigiata Kloster';Stieleiche 'Fastigiata Kloster';P105;taxonomischer_rang;Art;
Q165145;Quercus robur 'Fastigiata Kloster';Stieleiche 'Fastigiata Kloster';P10906;foliage_type;laubabwerfend;
Q165145;Quercus robur 'Fastigiata Kloster';Stieleiche 'Fastigiata Kloster';P12616;leaf_morphology;lobate leaf blade;
Q165145;Quercus robur 'Fastigiata Kloster';Stieleiche 'Fastigiata Kloster';P12616;leaf_morphology;lobate leaf edge;
Q165145;Quercus robur 'Fastigiata Kloster';Stieleiche 'Fastigiata Kloster';P12616;leaf_morphology;obovate leaf blade;
Q165145;Quercus robur 'Fastigiata Kloster';Stieleiche 'Fastigiata Kloster';P12616;leaf_morphology;sitzendes Blatt;
Q165145;Quercus robur 'Fastigiata Kloster';Stieleiche 'Fastigiata Kloster';P13478;nomenklatorischer_typ_von;Eichen;
Q165145;Quercus robur 'Fastigiata Kloster';Stieleiche 'Fastigiata Kloster';P141;gefaehrdungsstufe_iucn;nicht gefährdet;
Q165145;Quercus robur 'Fastigiata Kloster';Stieleiche 'Fastigiata Kloster';P1420;taxonomische_synonyme;Quercus longaeva;
Q165145;Quercus robur 'Fastigiata Kloster';Stieleiche 'Fastigiata Kloster';P1672;ursprung_von;Eichel;
Q165145;Quercus robur 'Fastigiata Kloster';Stieleiche 'Fastigiata Kloster';P1672;ursprung_von;oakwood from Quercus robur;
Q165145;Quercus robur 'Fastigiata Kloster';Stieleiche 'Fastigiata Kloster';P171;uebergeordnetes_taxon;Eichen;
Q165145;Quercus robur 'Fastigiata Kloster';Stieleiche 'Fastigiata Kloster';P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Paprastasis%20azuolas.JPG;
Q165145;Quercus robur 'Fastigiata Kloster';Stieleiche 'Fastigiata Kloster';P181;verbreitungskarte_des_taxons;http://commons.wikimedia.org/wiki/Special:FilePath/Quercus%20robur%20range.svg;
Q165145;Quercus robur 'Fastigiata Kloster';Stieleiche 'Fastigiata Kloster';P225;wissenschaftlicher_name;Quercus robur;
Q165145;Quercus robur 'Fastigiata Kloster';Stieleiche 'Fastigiata Kloster';P279;unterklasse_von;Eichen;
Q165145;Quercus robur 'Fastigiata Kloster';Stieleiche 'Fastigiata Kloster';P31;ist_eine;Heilpflanze;
Q165145;Quercus robur 'Fastigiata Kloster';Stieleiche 'Fastigiata Kloster';P31;ist_eine;Taxon;
Q165145;Quercus robur 'Fastigiata Kloster';Stieleiche 'Fastigiata Kloster';P4000;fruchttyp;Nussfrucht;
Q165145;Quercus robur 'Fastigiata Kloster';Stieleiche 'Fastigiata Kloster';P4214;hoechste_beobachtete_lebensdauer;930.0;
Q165145;Quercus robur 'Fastigiata Kloster';Stieleiche 'Fastigiata Kloster';P5252;winteransicht;http://commons.wikimedia.org/wiki/Special:FilePath/Quercus%20robur%20-%20Stanislav%20Murashkin%20-%20606130821.jpeg;
Q165145;Quercus robur 'Fastigiata Kloster';Stieleiche 'Fastigiata Kloster';P8193;winterhaerte_der_pflanze;5;
Q165145;Quercus robur 'Fastigiata Kloster';Stieleiche 'Fastigiata Kloster';P9714;verbreitungsgebiet;Volksrepublik China;
Q26782;Picea species;Fichte;P105;taxonomischer_rang;Gattung;
Q26782;Picea species;Fichte;P1672;ursprung_von;Fichtenholz;
Q26782;Picea species;Fichte;P171;uebergeordnetes_taxon;Piceoideae;
Q26782;Picea species;Fichte;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Picea%20abies.jpg;
Q26782;Picea species;Fichte;P225;wissenschaftlicher_name;Picea;
Q26782;Picea species;Fichte;P279;unterklasse_von;Baum;
Q26782;Picea species;Fichte;P31;ist_eine;Taxon;
Q26782;Picea species;Fichte;P427;nomenklatorischer_typ;Gemeine Fichte;
Q25239;Alnus species;Erle;P105;taxonomischer_rang;Gattung;
Q25239;Alnus species;Erle;P1420;taxonomische_synonyme;Alnaster;
Q25239;Alnus species;Erle;P1672;ursprung_von;Erlenholz;
Q25239;Alnus species;Erle;P171;uebergeordnetes_taxon;Birkengewächse;
Q25239;Alnus species;Erle;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Tagalder8139.jpg;
Q25239;Alnus species;Erle;P225;wissenschaftlicher_name;Alnus;
Q25239;Alnus species;Erle;P279;unterklasse_von;Baum;
Q25239;Alnus species;Erle;P31;ist_eine;Taxon;
Q25239;Alnus species;Erle;P4000;fruchttyp;Nüsschen;
Q149741;Prunus domestica ssp. Syriaca;Pflaume,Mirabelle;P105;taxonomischer_rang;Unterart;
Q149741;Prunus domestica ssp. Syriaca;Pflaume,Mirabelle;P1672;ursprung_von;Mirabelle;
Q149741;Prunus domestica ssp. Syriaca;Pflaume,Mirabelle;P171;uebergeordnetes_taxon;Pflaume;
Q149741;Prunus domestica ssp. Syriaca;Pflaume,Mirabelle;P18;bild;http://commons.wikimedia.org/wiki/Special:FilePath/Mirabelki%20Hufcowa.JPG;
